Unnamed: 0,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,additional_retirement_savings,new_accumulated_capital
21412,57,1809,1,1,1,48028.02800014366,0.1,55812.27,6004.196694539862,54032.22469468352
21413,58,964,1,1,1,49386.70051257041,0.05,99313.9,0.0,49386.70051257041
21414,42,967,3,2,3,138798.0350513143,0.07,8437.18,12152.209930972525,150950.24498228682
21415,57,1082,1,4,1,469272.6150447132,0.1,51253.29,5513.748758154667,474786.3638028679
21416,52,1031,1,4,1,-337390.93242556986,0.13,103828.65,0.0,-337390.93242556986
21417,53,1966,3,1,3,94835.46902337184,0.15,56961.08,0.0,94835.46902337184
21418,54,869,3,3,1,-95693.33604193726,0.19,16738.47,24448.96622851774,-71244.36981341953
21419,42,761,1,3,1,-107514.45595527207,0.22,178545.76,0.0,-107514.45595527207
21420,59,895,1,3,1,916.4016132956054,0.17,10811.54,7347.088084352275,8263.48969764788
21421,40,761,3,3,4,-247178.38289564464,0.01,52307.26,0.0,-247178.38289564464
21422,48,1497,2,1,3,-207510.60134415788,0.13,96583.69,0.0,-207510.60134415788
21423,49,779,3,4,3,51758.84779604037,0.32,56781.26,0.0,51758.84779604037
21424,54,1420,2,1,5,168464.0336360052,0.31,53082.93,0.0,168464.0336360052
21425,35,1485,3,1,5,-103742.02665025055,0.13,116029.94,0.0,-103742.02665025055
21426,54,1571,1,1,1,123169.0916616082,0.14,63290.22,13623.40846486624,136792.50012647442
21427,63,1561,1,1,1,4115.657561612999,0.3,24510.57,11522.183655527999,15637.841217140998
21428,36,871,1,1,1,391910.687796622,0.19,124620.73,0.0,391910.687796622
21429,52,838,1,1,1,190869.64763806268,0.21,4904.93,9683.360828780409,200553.0084668431
21430,47,890,1,1,1,27101.8207412144,0.31,57208.93,51038.19035729712,78140.01109851152
21431,41,1118,2,2,1,-263132.0089527964,0.05,85804.54,0.0,-263132.0089527964
21432,55,754,1,3,1,-56740.53513037896,0.14,149571.01,0.0,-56740.53513037896
21433,45,1093,1,2,1,-249056.8899302515,0.23,48684.33,37411.43843633699,-211645.4514939145
21434,39,959,1,4,1,38426.2437404472,0.26,10777.8,70000.22137704857,108426.46511749577
21435,37,1799,3,4,1,35821.67470704761,0.35,61551.37,0.0,35821.67470704761
21436,39,959,1,4,1,224653.80860157424,0.23,104450.5,0.0,224653.80860157424
21437,59,712,1,1,1,-39656.91493157455,0.06,39911.26,9572.50176072709,-30084.413170847463
21438,50,868,1,1,1,188176.60811046857,0.14,192833.35,0.0,188176.60811046857
21439,39,2534,3,3,3,-184735.28558975563,0.34,65829.77,0.0,-184735.28558975563
21440,35,2062,1,4,1,107416.3528459148,0.23,52287.12,76513.03631187635,183929.38915779116
21441,38,1799,1,4,1,17113.649464859645,0.1,31526.71,83795.88555726768,100909.53502212733
21442,44,868,1,1,1,184445.54339262407,0.23,150619.38,0.0,184445.54339262407
21443,50,1087,3,2,5,153631.1535818962,0.2,74943.66,0.0,153631.1535818962
21444,53,1087,3,2,5,56645.5962694846,0.26,88795.18,0.0,56645.5962694846
21445,57,1016,3,2,3,-1416.436130353027,0.14,65464.4,0.0,-1416.436130353027
21446,51,1750,3,1,3,50929.5194006625,0.18,30193.23,11211.565940855196,62141.0853415177
21447,51,1750,3,1,3,30998.25216216212,0.06,118363.44,0.0,30998.25216216212
21448,49,1733,2,1,3,-65788.13759094199,0.11,103138.15,0.0,-65788.13759094199
21449,57,1845,1,1,1,93047.5806884766,0.11,18152.84,10740.697710105866,103788.27839858248
21450,42,1046,1,1,1,239105.7991142908,0.31,81094.47,0.0,239105.7991142908
21451,46,996,1,1,1,139139.00896001642,0.22,64306.13,43920.2517782755,183059.26073829192
21452,60,1767,2,1,2,486691.1847524641,0.18,26861.75,3239.5369201582453,489930.72167262237
21453,46,1767,3,1,5,64140.172545191694,0.18,21804.01,24368.491155393825,88508.66370058552
21454,51,824,1,1,1,145191.78407569908,0.24,59123.52,29272.223967005004,174464.00804270408
21455,59,771,3,3,2,-140736.84704809813,0.18,74436.8,0.0,-140736.84704809813
21456,51,829,1,3,1,17492.971114996817,0.08,10377.48,8563.200081600777,26056.171196597592
21457,37,758,2,3,5,71464.29192553481,0.32,132499.75,0.0,71464.29192553481
21458,60,1016,3,2,5,165158.11276163277,0.35,21650.47,10154.10136731907,175312.21412895183
21459,42,982,3,4,5,-250942.6975682259,0.18,106381.99,0.0,-250942.6975682259
21460,41,1145,1,4,1,128410.0261073578,0.18,60875.87,48172.69084194595,176582.71694930375
21461,53,1849,1,1,1,40923.58033687849,0.04,216490.76,0.0,40923.58033687849
21462,60,815,1,3,1,183537.35937335645,0.08,61110.02,3275.507051751345,186812.8664251078
21463,49,1868,1,1,1,51431.97800876293,0.27,38396.64,122643.00688774665,174074.9848965096
21464,49,942,1,1,1,66447.27390532846,0.29,69968.29,49770.50453988435,116217.77844521281
21465,47,815,1,4,1,13883.229265651016,0.1,34077.14,49034.62872284225,62917.85798849327
21466,37,812,1,4,1,165424.00230874124,0.05,33659.7,47542.34268912549,212966.34499786672
21467,57,913,1,1,1,155306.99264931522,0.01,13591.06,731.0524865526247,156038.04513586784
21468,49,940,1,1,1,221.458567886424,0.11,50177.74,13538.687607349435,13760.14617523586
21469,52,1683,3,1,5,-76512.10800123196,0.32,76204.04,0.0,-76512.10800123196
21470,55,1683,2,1,3,76893.15124184644,0.19,170273.76,0.0,76893.15124184644
21471,35,982,1,2,1,47077.1625545807,0.08,122720.04,0.0,47077.1625545807
21472,38,925,1,1,1,263969.1616311818,0.28,189245.62,0.0,263969.1616311818
21473,57,1104,1,2,1,-92993.22498752909,0.2,98338.38,0.0,-92993.22498752909
21474,61,684,1,2,1,237579.650948315,0.09,43540.05,4278.951272490899,241858.6022208059
21475,59,1810,3,1,3,-325635.1891663075,0.34,62634.03,0.0,-325635.1891663075
21476,46,1863,3,1,5,43095.73079721492,0.18,7719.73,21569.21733972654,64664.94813694146
21477,42,1100,3,2,5,113866.33693803057,0.06,22446.25,11084.470356063805,124950.80729409437
21478,63,913,1,1,1,155983.12156306332,0.21,49513.98,3258.6465329308803,159241.7680959942
21479,39,1042,1,4,1,58985.585924879706,0.17,260464.4,0.0,58985.585924879706
21480,61,1591,1,1,1,24626.45166289109,0.19,194383.51,0.0,24626.45166289109
21481,44,1681,1,1,1,-123590.21974999258,0.17,44337.39,54089.44850393312,-69500.77124605946
21482,54,1860,1,1,1,35982.5082161236,0.13,48839.0,9761.830273080364,45744.33848920396
21483,47,896,1,1,1,417535.3972313708,0.23,115374.88,0.0,417535.3972313708
21484,46,1176,1,4,1,102796.9788721502,0.29,195645.02,0.0,102796.9788721502
21485,51,1031,1,4,1,41816.806268452405,0.23,56272.0,26699.577076545313,68516.38334499771
21486,54,1966,3,1,3,106966.21482268954,0.28,60213.27,0.0,106966.21482268954
21487,52,1966,3,1,3,-161936.12618966412,0.29,125632.17,0.0,-161936.12618966412
21488,35,990,1,3,1,-117138.91719485818,0.31,106167.67,0.0,-117138.91719485818
21489,51,1462,1,4,1,54672.685327005565,0.07,96773.35,0.0,54672.685327005565
21490,40,1413,1,4,1,112729.3992722328,0.09,8117.25,17130.33787561637,129859.73714784917
21491,39,1819,2,4,5,179077.84121890497,0.33,132833.77,0.0,179077.84121890497
21492,40,1819,3,4,5,-62293.63883597113,0.28,117919.4,0.0,-62293.63883597113
21493,40,752,1,3,1,-106318.22130729034,0.26,72695.5,0.0,-106318.22130729034
21494,49,890,1,1,1,275751.11186067807,0.11,80580.88,0.0,275751.11186067807
21495,52,779,1,1,1,277229.8331010371,0.0,68429.48,0.0,277229.8331010371
21496,49,890,1,1,1,283576.8727685478,0.16,21236.98,41673.07335063901,325249.9461191868
21497,52,1420,2,1,5,51131.3724722704,0.18,24192.33,8187.554527928752,59318.92700019915
21498,43,1072,1,2,1,-67993.57787283504,0.21,44995.49,72681.50167947625,4687.923806641207
21499,44,2008,1,2,1,-9062.130808446203,0.2,94297.65,0.0,-9062.130808446203
21500,55,1571,1,1,1,47939.90270033509,0.17,17506.9,20490.00018750552,68429.90288784061
21501,53,838,1,1,1,75876.21316139713,0.23,34371.57,67400.86338373732,143277.07654513445
21502,54,1670,1,1,1,634589.8826221819,0.17,22517.55,29428.030573888875,664017.9131960708
21503,54,829,2,4,5,217312.9448622717,0.33,114061.55,0.0,217312.9448622717
21504,55,1403,2,1,5,-7443.047314499168,0.32,11961.82,26353.058808654714,18910.011494155544
21505,44,1808,2,1,5,613623.0090919485,0.05,97015.27,0.0,613623.0090919485
21506,48,779,3,4,3,344303.8749797459,0.16,54696.45,0.0,344303.8749797459
21507,49,1416,2,1,3,60191.79681675484,0.1,88958.22,0.0,60191.79681675484
21508,60,1659,3,1,5,25474.64498765034,0.32,88093.88,0.0,25474.64498765034
21509,42,1721,1,4,1,-57502.58629919966,0.3,139796.85,0.0,-57502.58629919966
21510,49,1034,3,2,2,2097.7740716545663,0.29,176323.71,0.0,2097.7740716545663
21511,52,995,1,4,1,28894.03150902272,0.14,70851.3,18650.044019334822,47544.07552835754
21512,47,755,2,1,3,208630.8801675253,0.09,154349.48,0.0,208630.8801675253
21513,61,1550,1,1,1,540185.0936977848,0.02,50120.25,547.2920462247772,540732.3857440096
21514,56,1045,1,4,1,216310.1788298891,0.15,42781.74,15698.14601722132,232008.32484711043
21515,50,1075,1,2,1,318576.56621849554,0.04,74589.66,0.0,318576.56621849554
21516,60,1845,1,1,1,-209992.39388465852,0.21,107597.34,0.0,-209992.39388465852
21517,38,1050,1,1,1,190728.6032240984,0.12,30943.81,98695.89163471234,289424.49485881074
21518,53,1753,1,3,1,-20828.33257797919,0.04,112957.5,0.0,-20828.33257797919
21519,49,942,1,1,1,79683.02148311291,0.25,94128.99,0.0,79683.02148311291
21520,45,989,1,1,1,96657.08433012664,0.34,59725.26,67846.01424860176,164503.0985787284
21521,60,1829,1,1,1,62444.23825134689,0.23,27040.15,20834.499053147556,83278.73730449445
21522,62,984,1,1,1,4149.245455051015,0.34,56114.97,8150.261261179674,12299.506716230688
21523,58,928,1,4,1,27230.21058743776,0.04,14303.54,2673.7874653446356,29903.998052782394
21524,44,1009,1,1,1,-26123.201967848458,0.35,172914.02,0.0,-26123.201967848458
21525,43,965,1,4,1,234614.83008591936,0.28,175660.21,0.0,234614.83008591936
21526,49,965,1,4,1,1410.436659746846,0.33,28917.99,117037.44514274305,118447.8818024899
21527,49,1698,2,4,1,4882.611327835369,0.19,24718.53,57599.54205585447,62482.15338368984
21528,58,761,1,1,1,113035.040284822,0.25,14945.07,17460.68667035317,130495.72695517517
21529,59,684,3,3,4,18464.13055021958,0.3,73170.55,0.0,18464.13055021958
21530,35,1041,1,1,1,422755.3983711027,0.29,7303.83,67380.08240622573,490135.4807773284
21531,61,1606,1,1,1,47923.98406882106,0.1,130393.63,0.0,47923.98406882106
21532,51,1683,3,1,5,-123887.64860422123,0.18,149693.19,0.0,-123887.64860422123
21533,56,948,3,2,5,-304309.5938657689,0.31,13965.0,26475.325232390293,-277834.2686333786
21534,62,948,3,2,3,-16884.357839862867,0.28,147306.78,0.0,-16884.357839862867
21535,35,962,2,2,5,-70766.09686966223,0.12,7120.68,27182.262297529396,-43583.83457213284
21536,40,750,3,3,2,-141377.5948778693,0.13,51518.03,0.0,-141377.5948778693
21537,43,1480,2,1,5,-264554.9691787622,0.09,31663.52,10959.91834193413,-253595.0508368281
21538,55,1562,1,3,1,-247351.3473028988,0.3,77667.42,0.0,-247351.3473028988
21539,41,1153,1,3,1,283247.2782478043,0.12,82608.84,0.0,283247.2782478043
21540,56,971,2,1,3,74627.44789350363,0.05,100262.65,0.0,74627.44789350363
21541,50,1636,2,3,4,-261787.3393003673,0.16,44269.68,0.0,-261787.3393003673
21542,40,1068,3,4,5,-385419.1423598831,0.22,106724.88,0.0,-385419.1423598831
21543,47,1014,1,1,1,806595.5608662954,0.34,37290.74,143893.02835520305,950488.5892214985
21544,47,895,1,3,1,-94907.00747738096,0.14,25559.04,51488.74734432477,-43418.26013305619
21545,61,814,3,3,3,-146383.22078503537,0.31,44479.2,0.0,-146383.22078503537
21546,35,959,1,3,1,16360.393852886697,0.32,22258.63,226585.07110506552,242945.4649579522
21547,47,964,1,3,1,11257.510863991434,0.24,31554.36,108970.85803704686,120228.3689010383
21548,43,898,1,3,1,-289565.2701203365,0.25,160983.41,0.0,-289565.2701203365
21549,36,1088,2,3,1,33586.24170272052,0.3,11795.6,106131.27505298586,139717.5167557064
21550,42,1691,2,3,5,146792.17017205872,0.22,67252.82,0.0,146792.17017205872
21551,43,753,1,3,1,-193721.50676094505,0.21,129801.57,0.0,-193721.50676094505
21552,39,961,2,3,3,157382.95371810964,0.11,96367.73,0.0,157382.95371810964
21553,58,890,1,3,1,-291425.29555374314,0.23,9078.7,9758.31556414286,-281666.97998960025
21554,42,959,1,3,1,343748.0324293695,0.1,32757.0,67400.64143111915,411148.6738604887
21555,40,1100,1,1,1,105702.00737270896,0.09,42280.54,35690.902005655254,141392.90937836422
21556,36,909,1,1,1,304038.25042526866,0.31,80953.99,0.0,304038.25042526866
21557,45,997,1,1,1,496956.8286189498,0.06,69286.51,13889.522312953028,510846.3509319028
21558,41,1229,1,2,1,161635.63982594138,0.26,114197.26,0.0,161635.63982594138
21559,44,1115,3,1,3,137302.04693847714,0.28,53586.71,0.0,137302.04693847714
21560,50,1137,1,1,1,420420.2108187358,0.17,88200.86,0.0,420420.2108187358
21561,51,1032,1,1,1,-165947.26360613137,0.11,71730.84,0.0,-165947.26360613137
21562,49,960,1,4,1,-48460.62765543566,0.15,31619.82,58169.24703073965,9708.619375303992
21563,53,1182,1,4,1,-11593.58986666546,0.33,179892.92,0.0,-11593.58986666546
21564,39,1140,1,1,1,-145543.80700384596,0.08,94729.46,0.0,-145543.80700384596
21565,35,1181,1,1,1,121949.03295180907,0.2,92060.18,0.0,121949.03295180907
21566,55,1131,1,1,1,94001.91243669653,0.2,71891.69,0.0,94001.91243669653
21567,40,1028,1,1,1,248046.0135876099,0.16,251840.6,0.0,248046.0135876099
21568,56,1137,1,1,1,660026.1913487085,0.28,50519.35,17301.52764852721,677327.7189972356
21569,53,1152,1,1,1,701166.1021455341,0.14,132752.36,0.0,701166.1021455341
21570,50,1207,3,2,5,136960.7490429264,0.32,17326.86,62479.200316414484,199439.94935934088
21571,54,1207,3,4,5,-124374.9664853305,0.3,110218.75,0.0,-124374.9664853305
21572,39,1464,1,4,1,-110249.40820868307,0.33,66402.78,109477.82043552338,-771.5877731596993
21573,47,1129,1,2,1,84439.10506040601,0.1,67036.97,19292.305250113797,103731.41031051982
21574,49,1040,1,1,1,125549.58211752935,0.33,10584.23,42836.69916211933,168386.28127964868
21575,51,978,3,1,3,77527.78760003236,0.3,25292.09,15652.732683068594,93180.52028310095
21576,54,1290,1,2,1,-120951.67642680544,0.24,35974.19,66373.29945800785,-54578.37696879759
21577,35,1147,3,2,1,3381.8294480354666,0.16,83247.56,0.0,3381.8294480354666
21578,46,1100,1,2,1,-216422.0518436443,0.13,62110.81,25066.881700776226,-191355.17014286807
21579,35,1159,3,2,5,147993.06460256202,0.0,10301.84,0.0,147993.06460256202
21580,58,1254,1,2,1,-88599.17460260325,0.03,75754.6,0.0,-88599.17460260325
21581,50,1295,1,2,1,-15983.260940903569,0.06,40176.09,27163.425474670858,11180.164533767289
21582,50,1203,1,1,1,103648.29746223972,0.28,116512.31,0.0,103648.29746223972
21583,42,1255,1,2,1,112821.52661443334,0.09,50360.0,18651.68771391791,131473.21432835126
21584,54,1269,3,2,3,29378.400654889145,0.07,144509.58,0.0,29378.400654889145
21585,45,818,2,4,1,80882.09506039611,0.17,87548.13,0.0,80882.09506039611
21586,48,1051,1,1,1,90391.0416048142,0.11,22831.33,33412.10557073467,123803.14717554887
21587,54,1059,1,1,1,-77514.11919755796,0.2,109195.25,0.0,-77514.11919755796
21588,50,1269,1,2,1,73286.73269414481,0.12,50801.64,13738.983182595004,87025.71587673982
21589,57,1151,1,1,1,534935.7181359245,0.34,72545.4,0.0,534935.7181359245
21590,57,1242,1,4,1,51134.10654447598,0.03,29436.49,4750.0973161507945,55884.203860626774
21591,45,1164,1,1,1,-102386.72163879075,0.05,51529.06,8608.14547011022,-93778.57616868053
21592,47,1164,1,1,1,138486.08488848037,0.13,27195.86,50872.83050361373,189358.91539209412
21593,56,1059,1,1,1,116895.23593659863,0.31,96428.46,0.0,116895.23593659863
21594,44,1299,3,2,5,202613.22853785285,0.2,15876.46,56966.19155410987,259579.42009196273
21595,48,1141,1,2,1,245958.5637795516,0.27,93857.76,0.0,245958.5637795516
21596,50,1301,1,2,1,598039.8139621023,0.35,97415.51,0.0,598039.8139621023
21597,60,1277,1,4,1,598860.0357070315,0.19,113415.42,0.0,598860.0357070315
21598,42,1201,3,2,4,88430.47023247858,0.32,18001.49,118527.286158403,206957.75639088158
21599,50,1051,1,1,1,640566.3649723122,0.03,22395.67,7570.95965536121,648137.3246276735
21600,47,1051,1,1,1,-186437.9144396633,0.23,33083.62,109491.55222731356,-76946.36221234973
21601,38,1310,1,4,1,-241619.19620609385,0.13,176991.32,0.0,-241619.19620609385
21602,52,1110,1,1,1,387094.44745296304,0.11,187889.19,0.0,387094.44745296304
21603,55,676,2,3,5,58604.18886317683,0.12,105425.57,0.0,58604.18886317683
21604,35,782,1,1,1,155235.01947608098,0.19,137906.91,0.0,155235.01947608098
21605,42,857,1,1,1,23241.47211525976,0.22,58724.34,53165.60126972605,76407.07338498581
21606,54,885,1,1,1,-89702.23685136369,0.25,19935.84,38314.72294983487,-51387.51390152882
21607,52,846,2,2,3,14675.13363780108,0.05,116531.18,0.0,14675.13363780108
21608,44,1086,3,2,5,15967.18111906672,0.07,58974.57,0.0,15967.18111906672
21609,36,801,3,3,5,-48601.12597735574,0.33,13764.48,136230.9669813706,87629.84100401487
21610,40,893,1,1,1,369709.7091814259,0.03,126046.32,0.0,369709.7091814259
21611,44,893,1,1,1,176974.2978166356,0.34,47863.78,58391.47192727366,235365.76974390927
21612,43,953,1,4,1,-21651.076749771288,0.05,21252.07,20433.692902139257,-1217.3838476320307
21613,35,913,3,1,5,49653.176039245045,0.18,82048.6,0.0,49653.176039245045
21614,35,913,2,2,5,7401.282675123335,0.2,13988.23,88997.05668048783,96398.33935561117
21615,56,1028,1,1,1,12201.252847017417,0.07,73478.46,0.0,12201.252847017417
21616,35,1028,1,4,1,228308.3690791097,0.19,46054.74,55672.51168841053,283980.8807675202
21617,62,916,1,4,1,50126.69265834496,0.14,92300.2,0.0,50126.69265834496
21618,63,1139,3,2,2,22456.929429607608,0.22,64202.83,0.0,22456.929429607608
21619,36,885,3,1,3,135432.33821106097,0.3,4841.18,43558.66646554767,178991.00467660863
21620,49,973,1,1,1,142768.30775067353,0.22,32624.67,88026.12780545016,230794.43555612367
21621,49,973,1,1,1,639189.6932308675,0.35,84766.2,0.0,639189.6932308675
21622,50,925,1,4,1,71752.9398278958,0.31,64481.78,45049.951177950024,116802.89100584583
21623,47,748,1,3,1,109578.98362910048,0.17,12980.38,31752.365185822287,141331.34881492276
21624,60,1154,3,2,5,-173091.09592256392,0.27,53349.55,0.0,-173091.09592256392
21625,58,1154,1,2,1,121570.1531403305,0.05,81663.79,0.0,121570.1531403305
21626,54,1154,1,2,1,-169060.78872163713,0.24,60510.71,22328.761121496656,-146732.02760014049
21627,60,958,2,2,1,87212.58018377882,0.28,23625.83,22161.096059997584,109373.6762437764
21628,51,1127,1,2,1,49655.13557571894,0.34,90558.79,0.0,49655.13557571894
21629,43,1086,1,4,1,85967.72052331267,0.29,83639.1,0.0,85967.72052331267
21630,57,1154,1,2,1,87371.00958300153,0.31,85529.58,0.0,87371.00958300153
21631,35,792,1,1,1,421396.1171218062,0.13,93191.62,0.0,421396.1171218062
21632,42,880,3,2,5,53935.9075755488,0.25,119041.18,0.0,53935.9075755488
21633,49,871,2,2,4,112164.5045576548,0.35,86054.37,0.0,112164.5045576548
21634,55,955,3,2,2,-286100.2964650656,0.01,15800.15,1087.7898444163538,-285012.50662064925
21635,45,1034,3,2,4,-19898.571266507537,0.07,38719.55,0.0,-19898.571266507537
21636,51,1109,3,2,5,41695.20723118884,0.27,50729.72,0.0,41695.20723118884
21637,56,826,3,1,3,47792.80517149714,0.04,102810.83,0.0,47792.80517149714
21638,53,826,2,2,3,87500.49306333812,0.02,54865.93,0.0,87500.49306333812
21639,43,1058,2,2,3,-29353.52945694337,0.31,25530.58,30438.83249271898,1085.303035775607
21640,52,1071,2,2,2,115985.304463401,0.02,71659.33,0.0,115985.304463401
21641,37,992,3,2,5,10760.396897451954,0.13,31199.35,22914.966517127097,33675.36341457905
21642,54,1109,1,2,1,-34789.093889284966,0.28,102546.28,0.0,-34789.093889284966
21643,42,712,1,3,1,-263521.22964778537,0.19,31249.83,122169.04217619191,-141352.18747159344
21644,39,707,1,3,1,-4349.58798827836,0.09,76614.3,0.0,-4349.58798827836
21645,35,2055,2,2,5,281306.45854192966,0.3,72261.39,0.0,281306.45854192966
21646,44,1168,2,2,5,167860.98317167198,0.16,107012.6,0.0,167860.98317167198
21647,46,1163,2,2,4,-182502.2536414724,0.22,127025.34,0.0,-182502.2536414724
21648,63,910,2,2,3,-148263.3177924318,0.23,40954.22,0.0,-148263.3177924318
21649,48,1075,3,2,5,-20443.437046914005,0.24,24182.82,15442.874041235726,-5000.563005678279
21650,50,1087,1,2,1,-274730.5560270132,0.33,17473.36,64976.45034239324,-209754.10568461998
21651,54,1960,1,4,1,182289.68471555383,0.2,48216.46,14826.766719811516,197116.45143536534
21652,54,739,1,3,1,528493.083978528,0.03,77613.01,0.0,528493.083978528
21653,52,737,1,3,1,-2021.798605989636,0.27,40831.15,94009.99003413193,91988.1914281423
21654,39,1164,2,3,5,1826.969723084018,0.28,51596.14,0.0,1826.969723084018
21655,56,948,3,2,5,90431.34217701368,0.23,225541.94,0.0,90431.34217701368
21656,52,1104,3,2,3,-93314.52058273608,0.05,17868.5,8399.087534624432,-84915.43304811165
21657,53,858,2,2,1,-171951.26155383745,0.22,79008.62,0.0,-171951.26155383745
21658,40,750,1,3,1,4910.182070923542,0.31,89532.98,0.0,4910.182070923542
21659,48,729,3,3,1,20526.253666228964,0.3,132229.37,0.0,20526.253666228964
